,ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 4%,Total,Date,Time,Payment,cogs,gross margin %,gross income,Rating
2559,2560,Branch 3,Bangalore,Subscriber,Unisex,Furniture,38.22,2,3.06,83.33,06-03-22,16:54,Prepaid,76.45,5,3.82,8.1
2560,2561,Branch 1,Hyderabad,Non-Subscriber,Men,Men Footwear,29.19,8,9.34,254.56,07-03-22,12:32,COD,233.54,5,11.68,7.2
2561,2562,Branch 2,Hyderabad,Subscriber,Women,Bags,32.31,9,11.63,316.98,08-03-22,15:42,Prepaid,290.81,5,14.54,4.3
2562,2563,Branch 3,Ahmedabad,Non-Subscriber,Women,Women Apparel,26.73,7,7.48,203.93,09-03-22,13:58,COD,187.09,5,9.35,5.6
2563,2564,Branch 1,Kolkata,Subscriber,Women,Women Apparel,24.68,5,4.94,134.49,10-03-22,15:08,COD,123.39,5,6.17,4.9
2564,2565,Branch 4,Delhi,Subscriber,Men,Watches,38.29,1,1.53,41.74,11-03-22,13:02,COD,38.29,5,1.91,8.9
2565,2566,Branch 3,Delhi,Subscriber,Women,Women Apparel,34.7,9,12.49,340.38,12-03-22,13:01,COD,312.27,5,15.61,6.2
2566,2567,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,30.06,9,10.82,294.89,13-03-22,16:40,Prepaid,270.54,5,13.53,9.3
2567,2568,Branch 2,Delhi,Subscriber,Men,Men Footwear,25.94,8,8.3,226.21,14-03-22,13:55,COD,207.53,5,10.38,7.6
2568,2569,Branch 3,Chandigarh,Subscriber,Unisex,Sunglasses,33.09,6,7.94,216.41,15-03-22,10:33,COD,198.54,5,9.93,5.4
2569,2570,Branch 1,Chennai,Subscriber,Women,Women Footwear,33.83,6,8.12,221.27,16-03-22,16:42,COD,203.0,5,10.15,4.0
2570,2571,Branch 2,Bangalore,Subscriber,Unisex,Watches,29.78,4,4.77,129.86,17-03-22,17:16,COD,119.14,5,5.96,7.5
2571,2572,Branch 3,Bangalore,Subscriber,Men,Men Footwear,32.1,9,11.56,314.93,18-03-22,11:48,COD,288.93,5,14.45,8.5
2572,2573,Branch 1,Hyderabad,Non-Subscriber,Men,Men Footwear,24.92,6,5.98,163.0,19-03-22,19:35,COD,149.54,5,7.48,8.2
2573,2574,Branch 4,Ahmedabad,Subscriber,Men,Watches,38.29,1,1.53,41.74,20-03-22,19:55,COD,38.29,5,1.91,8.0
2574,2575,Branch 3,Howrah,Subscriber,Women,Bags,24.3,4,3.89,105.93,21-03-22,14:33,COD,97.18,5,4.86,8.5
2575,2576,Branch 4,Delhi,Subscriber,Men,Sunglasses,40.88,6,9.81,267.33,22-03-22,19:49,COD,245.26,5,12.26,6.2
2576,2577,Branch 4,Jalandhar,Subscriber,Men,Watches,29.39,3,3.53,96.1,23-03-22,18:43,COD,88.16,5,4.41,5.7
2577,2578,Branch 3,Delhi,Subscriber,Women,Bags,33.21,3,3.99,108.6,24-03-22,14:43,COD,99.63,5,4.98,6.1
2578,2579,Branch 1,Gurgaon,Subscriber,Women,Women Footwear,32.96,3,3.96,107.79,25-03-22,13:54,COD,98.89,5,4.94,7.6
2579,2580,Branch 2,Delhi,Subscriber,Men,Men Footwear,26.67,1,1.07,29.07,26-03-22,12:15,COD,26.67,5,1.33,8.0
2580,2581,Branch 4,Bangalore,Subscriber,Men,Watches,36.86,2,2.95,80.36,27-03-22,12:37,COD,73.72,5,3.69,7.2
2581,2582,Branch 1,Bangalore,Subscriber,Women,Home,29.84,3,3.58,97.57,28-03-22,19:54,COD,89.52,5,4.48,8.3
2582,2583,Branch 2,Bangalore,Subscriber,Women,Bags,38.97,1,1.56,42.48,29-03-22,15:06,COD,38.97,5,1.95,7.9
2583,2584,Branch 3,Chennai,Subscriber,Men,Men Footwear,30.55,3,3.67,99.89,30-03-22,18:03,COD,91.65,5,4.58,9.4
2584,2585,Branch 4,Pune,Subscriber,Men,Sunglasses,40.88,2,3.27,89.11,31-03-22,15:58,COD,81.75,5,4.09,6.9
2585,2586,Branch 2,Cuttack,Subscriber,Men,Men Footwear,32.44,3,3.89,106.08,01-04-22,13:53,Prepaid,97.32,5,4.87,9.7
2586,2587,Branch 3,Faridabad,Subscriber,Women,Bags,41.88,2,3.35,91.3,02-04-22,14:03,COD,83.76,5,4.19,9.1
2587,2588,Branch 1,Chandigarh,Subscriber,Unisex,Bags,21.87,4,3.5,95.34,03-04-22,16:38,Prepaid,87.47,5,4.37,7.6
2588,2589,Branch 2,Delhi,Non-Subscriber,Women,Women Apparel,33.83,9,12.18,331.9,04-04-22,11:07,Prepaid,304.5,5,15.22,5.2
2589,2590,Branch 3,Gurgaon,Subscriber,Women,Watches,38.45,4,6.15,167.63,05-04-22,12:23,COD,153.79,5,7.69,4.3
2590,2591,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,33.21,5,6.64,181.0,06-04-22,10:54,COD,166.06,5,8.3,4.2
2591,2592,Branch 4,Chennai,Subscriber,Men,Watches,51.68,6,12.4,337.98,07-04-22,17:38,COD,310.07,5,15.5,9.3
2592,2593,Branch 3,Bangalore,Non-Subscriber,Men,Men Footwear,29.19,1,1.17,31.82,08-04-22,14:13,COD,29.19,5,1.46,9.7
2593,2594,Branch 1,Bangalore,Subscriber,Men,Men Apparel,36.28,2,2.9,79.1,09-04-22,11:51,Prepaid,72.57,5,3.63,4.7
2594,2595,Branch 2,Chennai,Non-Subscriber,Men,Men Footwear,23.36,2,1.87,50.93,10-04-22,13:05,Prepaid,46.73,5,2.34,5.2
2595,2596,Branch 3,Pune,Subscriber,Women,Bags,41.88,2,3.35,91.3,11-04-22,11:30,COD,83.76,5,4.19,8.6
2596,2597,Branch 1,Kolkata,Non-Subscriber,Men,Men Footwear,34.33,2,2.75,74.85,12-04-22,13:30,Prepaid,68.67,5,3.43,9.4
2597,2598,Branch 2,Delhi,Subscriber,Unisex,Sunglasses,22.95,8,7.34,200.08,13-04-22,19:11,COD,183.56,5,9.18,5.2
2598,2599,Branch 3,Delhi,Non-Subscriber,Women,Women Apparel,26.73,4,4.28,116.53,14-04-22,18:53,COD,106.91,5,5.35,9.1
2599,2600,Branch 1,Delhi,Subscriber,Unisex,Furniture,24.72,1,0.99,26.95,15-04-22,14:22,Prepaid,24.72,5,1.24,9.5
2600,2601,Branch 2,Delhi,Subscriber,Unisex,Bags,36.8,1,1.47,40.11,16-04-22,17:16,COD,36.8,5,1.84,6.3
2601,2602,Branch 3,Delhi,Subscriber,Men,Men Footwear,24.72,1,0.99,26.95,17-04-22,10:06,COD,24.72,5,1.24,4.4
2602,2603,Branch 1,Hyderabad,Subscriber,Women,Watches,37.11,9,13.36,364.06,18-04-22,20:35,COD,334.0,5,16.7,6.8
2603,2604,Branch 2,Hyderabad,Subscriber,Men,Men Footwear,29.11,5,5.82,158.67,19-04-22,13:54,Prepaid,145.57,5,7.28,7.7
2604,2605,Branch 3,Hyderabad,Non-Subscriber,Men,Men Footwear,37.11,6,8.91,242.71,20-04-22,20:08,COD,222.67,5,11.13,4.4
2605,2606,Branch 1,Hyderabad,Subscriber,Men,Men Footwear,33.66,3,4.04,110.07,21-04-22,15:26,Prepaid,100.98,5,5.05,8.5
2606,2607,Branch 2,Pune,Subscriber,Unisex,Sunglasses,22.95,6,5.51,150.06,22-04-22,12:56,COD,137.67,5,6.88,5.1
2607,2608,Branch 3,Durgapur,Subscriber,Men,Men Footwear,31.7,3,3.8,103.66,23-04-22,19:16,Prepaid,95.1,5,4.76,6.3
2608,2609,Branch 4,Jamshedpur,Subscriber,Men,Watches,27.5,1,1.1,29.98,24-04-22,12:20,COD,27.5,5,1.38,5.1
2609,2610,Branch 4,Delhi,Subscriber,Men,Watches,38.29,1,1.53,41.74,25-04-22,10:37,COD,38.29,5,1.91,8.8
2610,2611,Branch 3,Delhi,Subscriber,Unisex,Watches,36.86,1,1.47,40.18,26-04-22,10:18,COD,36.86,5,1.84,6.1
2611,2612,Branch 1,Kanpur,Subscriber,Unisex,Watches,38.29,8,12.25,333.89,27-04-22,11:23,COD,306.32,5,15.32,6.6
2612,2613,Branch 4,Delhi,Subscriber,Men,Watches,36.86,2,2.95,80.36,28-04-22,11:45,COD,73.72,5,3.69,7.1
2613,2614,Branch 3,Vijayawada,Subscriber,Unisex,Sunglasses,33.09,1,1.32,36.07,29-04-22,16:08,COD,33.09,5,1.65,8.9
2614,2615,Branch 1,Hyderabad,Subscriber,Women,Watches,25.9,9,9.32,254.04,30-04-22,11:25,Prepaid,233.07,5,11.65,4.1
2615,2616,Branch 2,Hyderabad,Subscriber,Men,Men Footwear,32.1,8,10.27,279.94,01-05-22,12:24,COD,256.83,5,12.84,4.1
2616,2617,Branch 3,Hyderabad,Non-Subscriber,Women,Women Apparel,30.17,5,6.03,164.42,02-05-22,19:51,Prepaid,150.85,5,7.54,6.8
2617,2618,Branch 4,Mumbai,Subscriber,Men,Watches,27.5,4,4.4,119.9,03-05-22,18:10,COD,110.0,5,5.5,4.3
2618,2619,Branch 2,Durgapur,Subscriber,Unisex,Sunglasses,33.09,5,6.62,180.34,03-05-21,11:22,Prepaid,165.45,5,8.27,3.9
2619,2620,Branch 3,Lucknow,Subscriber,Men,Men Footwear,24.52,5,4.9,133.64,03-05-21,17:55,COD,122.61,5,6.13,8.4
2620,2621,Branch 1,Dehradun,Subscriber,Women,Bags,41.88,2,3.35,91.3,03-05-21,15:30,COD,83.76,5,4.19,9.1
2621,2622,Branch 2,Delhi,Subscriber,Women,Women Apparel,51.68,1,2.07,56.33,03-05-21,19:44,Prepaid,51.68,5,2.58,9.7
2622,2623,Branch 3,Delhi,Non-Subscriber,Men,Men Footwear,32.11,6,7.71,210.02,03-05-21,15:27,COD,192.68,5,9.63,4.8
2623,2624,Branch 1,Delhi,Subscriber,Women,Women Footwear,32.1,9,11.56,314.93,03-05-21,11:25,COD,288.93,5,14.45,4.3
2624,2625,Branch 2,Chennai,Non-Subscriber,Men,Men Footwear,29.19,1,1.17,31.82,03-05-21,15:42,COD,29.19,5,1.46,6.7
2625,2626,Branch 3,Bangalore,Subscriber,Women,Women Apparel,29.39,1,1.18,32.03,03-05-21,16:04,COD,29.39,5,1.47,9.0
2626,2627,Branch 1,Hyderabad,Subscriber,Unisex,Bags,18.99,1,0.76,20.7,03-05-21,12:37,COD,18.99,5,0.95,8.6
2627,2628,Branch 2,Bangalore,Subscriber,Unisex,Sunglasses,38.29,9,13.78,375.63,04-05-21,14:41,COD,344.61,5,17.23,4.9
2628,2629,Branch 3,Mumbai,Non-Subscriber,Men,Men Footwear,24.52,2,1.96,53.46,05-05-21,14:19,COD,49.04,5,2.45,7.4
2629,2630,Branch 1,Howrah,Subscriber,Unisex,Sunglasses,30.06,1,1.2,32.77,06-05-21,18:19,Prepaid,30.06,5,1.5,8.1
2630,2631,Branch 2,Gurgaon,Subscriber,Women,Women Footwear,35.34,9,12.72,346.71,07-05-21,14:08,COD,318.09,5,15.9,6.6
2631,2632,Branch 3,Delhi,Subscriber,Unisex,Sunglasses,22.95,2,1.84,50.02,08-05-21,16:38,COD,45.89,5,2.29,5.3
2632,2633,Branch 4,Delhi,Subscriber,Men,Watches,48.33,1,1.93,52.68,09-05-21,10:54,Prepaid,48.33,5,2.42,6.9
2633,2634,Branch 2,Delhi,Subscriber,Men,Men Footwear,33.83,2,2.71,73.76,10-05-21,11:29,COD,67.67,5,3.38,4.6
2634,2635,Branch 4,Delhi,Subscriber,Men,Watches,48.33,2,3.87,105.36,11-05-21,19:28,COD,96.66,5,4.83,4.9
2635,2636,Branch 1,Hyderabad,Subscriber,Women,Women Footwear,32.1,9,11.56,314.93,12-05-21,15:01,COD,288.93,5,14.45,4.9
2636,2637,Branch 2,Chennai,Non-Subscriber,Women,Women Apparel,49.35,6,11.84,322.75,13-05-21,20:31,COD,296.1,5,14.81,5.9
2637,2638,Branch 3,Hyderabad,Subscriber,Men,Men Footwear,41.18,1,1.65,44.88,14-05-21,12:16,COD,41.18,5,2.06,6.2
2638,2639,Branch 1,Chennai,Non-Subscriber,Men,Men Footwear,32.11,4,5.14,140.01,15-05-21,15:27,Prepaid,128.45,5,6.42,8.4
2639,2640,Branch 2,Jaipur,Subscriber,Women,Women Footwear,35.34,2,2.83,77.05,16-05-21,17:36,COD,70.69,5,3.53,7.4
2640,2641,Branch 4,Howrah,Subscriber,Men,Watches,26.67,2,2.13,58.15,17-05-21,20:00,COD,53.34,5,2.67,6.3
2641,2642,Branch 1,Ghaziabad,Subscriber,Men,Men Footwear,58.76,7,16.45,448.33,18-05-21,15:29,COD,411.31,5,20.57,4.6
2642,2643,Branch 4,Raipur,Subscriber,Men,Watches,27.5,1,1.1,29.98,19-05-21,15:08,COD,27.5,5,1.38,5.9
2643,2644,Branch 3,Delhi,Subscriber,Men,Men Footwear,38.97,7,10.91,297.34,20-05-21,19:26,COD,272.79,5,13.64,3.9
2644,2645,Branch 1,Lucknow,Non-Subscriber,Men,Men Footwear,30.95,4,4.95,134.92,21-05-21,15:53,COD,123.78,5,6.19,5.4
2645,2646,Branch 2,Delhi,Subscriber,Women,Bags,33.57,8,10.74,292.7,22-05-21,18:43,Prepaid,268.53,5,13.43,8.6
2646,2647,Branch 3,Chennai,Subscriber,Women,Bags,31.7,5,6.34,172.77,23-05-21,14:58,COD,158.51,5,7.93,7.3
2647,2648,Branch 1,Chennai,Subscriber,Women,Bags,26.73,1,1.07,29.13,24-05-21,19:55,COD,26.73,5,1.34,5.5
2648,2649,Branch 2,Vishakapatnam,Non-Subscriber,Men,Men Footwear,29.19,1,1.17,31.82,25-05-21,15:10,COD,29.19,5,1.46,6.2
2649,2650,Branch 3,Madurai,Subscriber,Women,Women Apparel,29.34,9,10.56,287.86,26-05-21,16:44,COD,264.09,5,13.2,7.0
2650,2651,Branch 1,Ahmedabad,Subscriber,Women,Watches,26.1,4,4.18,113.8,27-05-21,18:22,COD,104.41,5,5.22,7.7
2651,2652,Branch 2,Howrah,Subscriber,Men,Men Footwear,33.21,5,6.64,181.0,28-05-21,11:52,COD,166.06,5,8.3,9.8
2652,2653,Branch 4,Delhi,Subscriber,Men,Watches,32.75,9,11.79,321.29,29-05-21,17:24,COD,294.76,5,14.74,7.2
2653,2654,Branch 1,Delhi,Subscriber,Men,Men Footwear,37.12,8,11.88,323.66,30-05-21,15:31,COD,296.94,5,14.85,5.0
2654,2655,Branch 2,Delhi,Non-Subscriber,Men,Men Footwear,36.28,3,4.35,118.65,31-05-21,18:04,Prepaid,108.85,5,5.44,9.3
2655,2656,Branch 3,Ghaziabad,Subscriber,Women,Watches,29.34,2,2.35,63.97,01-06-21,14:13,COD,58.69,5,2.93,5.7
2656,2657,Branch 1,Gurgaon,Subscriber,Women,Watches,37.11,1,1.48,40.45,02-06-21,10:23,COD,37.11,5,1.86,7.9
2657,2658,Branch 2,Chennai,Subscriber,Women,Women Apparel,24.12,2,1.93,52.58,03-06-21,10:11,Prepaid,48.24,5,2.41,7.8
2658,2659,Branch 3,Vijayawada,Subscriber,Women,Sunglasses,38.29,4,6.13,166.95,04-06-21,15:48,COD,153.16,5,7.66,5.8
2659,2660,Branch 1,Hyderabad,Subscriber,Men,Men Footwear,30.68,1,1.23,33.45,05-06-21,17:46,COD,30.68,5,1.53,4.8
2660,2661,Branch 2,Tirupur,Non-Subscriber,Women,Women Apparel,24.68,2,1.97,53.8,06-06-21,11:46,COD,49.35,5,2.47,9.2
2661,2662,Branch 3,Ahmedabad,Subscriber,Unisex,Sunglasses,21.62,6,5.19,141.42,07-06-21,12:07,COD,129.74,5,6.49,7.8
2662,2663,Branch 4,Durgapur,Subscriber,Men,Watches,33.83,5,6.77,184.39,08-06-21,18:14,Prepaid,169.17,5,8.46,5.8
2663,2664,Branch 4,Delhi,Subscriber,Men,Watches,55.13,9,19.85,540.82,09-06-21,14:45,COD,496.16,5,24.81,9.8
2664,2665,Branch 3,Ghaziabad,Subscriber,Women,Women Footwear,35.34,1,1.41,38.52,10-06-21,11:39,COD,35.34,5,1.77,7.6
2665,2666,Branch 1,Faridabad,Subscriber,Men,Men Footwear,33.09,3,3.97,108.2,11-06-21,15:44,COD,99.27,5,4.96,7.5
2666,2667,Branch 2,Delhi,Subscriber,Unisex,Bags,30.48,2,2.44,66.44,12-06-21,13:06,Prepaid,60.95,5,3.05,7.6
2667,2668,Branch 3,Delhi,Subscriber,Men,Men Footwear,29.19,3,3.5,95.46,13-06-21,20:43,COD,87.58,5,4.38,6.3
2668,2669,Branch 1,Bangalore,Non-Subscriber,Women,Home,29.84,5,5.97,162.62,14-06-21,14:19,COD,149.19,5,7.46,4.3
2669,2670,Branch 2,Bangalore,Subscriber,Women,Women Apparel,41.88,1,1.68,45.65,15-06-21,10:01,Prepaid,41.88,5,2.09,4.0
2670,2671,Branch 3,Hyderabad,Non-Subscriber,Men,Men Footwear,25.9,9,9.32,254.04,16-06-21,19:30,Prepaid,233.07,5,11.65,4.3
2671,2672,Branch 1,Chennai,Subscriber,Women,Sunglasses,30.48,1,1.22,33.22,17-06-21,16:34,COD,30.48,5,1.52,5.4
2672,2673,Branch 2,Ahmedabad,Non-Subscriber,Men,Men Footwear,30.55,2,2.44,66.6,18-06-21,13:10,COD,61.1,5,3.05,3.9
2673,2674,Branch 4,Kolkata,Subscriber,Men,Watches,24.72,7,6.92,188.63,19-06-21,17:10,COD,173.05,5,8.65,9.2
2674,2675,Branch 1,Delhi,Subscriber,Women,Bags,32.31,9,11.63,316.98,20-06-21,10:22,Prepaid,290.81,5,14.54,4.7
2675,2676,Branch 2,Delhi,Subscriber,Men,Men Footwear,58.76,1,2.35,64.05,21-06-21,19:57,COD,58.76,5,2.94,4.5
2676,2677,Branch 3,Delhi,Non-Subscriber,Men,Men Footwear,32.1,6,7.7,209.96,22-06-21,19:29,COD,192.62,5,9.63,7.2
2677,2678,Branch 1,Ghaziabad,Subscriber,Women,Women Apparel,32.99,3,3.96,107.89,23-06-21,18:30,COD,98.98,5,4.95,5.9
2678,2679,Branch 2,Delhi,Subscriber,Women,Women Footwear,32.1,9,11.56,314.93,24-06-21,14:27,COD,288.93,5,14.45,8.0
2679,2680,Branch 3,Salem,Subscriber,Unisex,Sunglasses,30.68,5,6.14,167.23,25-06-21,13:57,COD,153.42,5,7.67,9.3
2680,2681,Branch 1,Chennai,Non-Subscriber,Unisex,Sports Equipment,27.5,1,1.1,29.98,26-06-21,19:43,COD,27.5,5,1.38,6.4
2681,2682,Branch 2,Hyderabad,Subscriber,Women,Women Apparel,34.7,1,1.39,37.82,27-06-21,10:11,COD,34.7,5,1.73,6.9
2682,2683,Branch 3,Bangalore,Non-Subscriber,Women,Women Apparel,32.99,5,6.6,179.82,28-06-21,13:46,Prepaid,164.97,5,8.25,7.0
2683,2684,Branch 1,Ahmedabad,Subscriber,Women,Women Footwear,30.13,1,1.21,32.84,29-06-21,12:22,COD,30.13,5,1.51,6.5
2684,2685,Branch 4,Kolkata,Subscriber,Men,Watches,36.86,5,7.37,200.89,30-06-21,19:20,Prepaid,184.3,5,9.22,4.8
2685,2686,Branch 3,Delhi,Subscriber,Men,Men Footwear,24.92,1,1.0,27.17,01-07-21,12:58,COD,24.92,5,1.25,6.3
2686,2687,Branch 4,Lucknow,Subscriber,Men,Watches,35.03,1,1.4,38.19,02-07-21,11:59,COD,35.03,5,1.75,7.9
2687,2688,Branch 2,Panipat,Subscriber,Women,Bags,27.21,9,9.79,266.89,03-07-21,17:59,COD,244.86,5,12.24,4.2
2688,2689,Branch 4,Gurgaon,Subscriber,Men,Watches,34.33,1,1.37,37.42,04-07-21,12:51,COD,34.33,5,1.72,6.0
2689,2690,Branch 1,Delhi,Subscriber,Men,Men Footwear,21.87,2,1.75,47.67,05-07-21,10:36,Prepaid,43.73,5,2.19,7.4
2690,2691,Branch 2,Coimbatore,Non-Subscriber,Men,Men Footwear,29.11,8,9.32,253.88,06-07-21,13:38,Prepaid,232.92,5,11.65,6.6
2691,2692,Branch 3,Bangalore,Subscriber,Men,Men Footwear,24.52,6,5.89,160.37,07-07-21,19:39,Prepaid,147.13,5,7.36,5.1
2692,2693,Branch 1,Bangalore,Subscriber,Women,Bags,41.88,9,15.08,410.85,08-07-21,12:44,COD,376.93,5,18.85,8.7
2693,2694,Branch 2,Bangalore,Subscriber,Unisex,Sports Equipment,38.94,6,9.35,254.67,09-07-21,13:56,COD,233.65,5,11.68,9.4
2694,2695,Branch 3,Ahmedabad,Non-Subscriber,Men,Men Footwear,23.36,8,7.48,203.73,10-07-21,14:42,Prepaid,186.91,5,9.35,7.5
2695,2696,Branch 1,Bhubaneswar,Subscriber,Men,Men Footwear,32.1,4,5.14,139.97,11-07-21,19:45,COD,128.41,5,6.42,6.5
2696,2697,Branch 2,Delhi,Subscriber,Women,Watches,26.1,3,3.13,85.35,12-07-21,20:26,COD,78.3,5,3.92,6.8
2697,2698,Branch 4,Amritsar,Subscriber,Men,Watches,32.75,3,3.93,107.1,13-07-21,19:46,COD,98.25,5,4.91,4.2
2698,2699,Branch 1,Chandigarh,Subscriber,Women,Sunglasses,31.7,8,10.14,276.43,14-07-21,19:38,COD,253.61,5,12.68,7.7
2699,2700,Branch 4,Delhi,Subscriber,Men,Sunglasses,38.94,9,14.02,382.01,15-07-21,16:18,COD,350.47,5,17.52,7.9
2700,2701,Branch 3,Noida,Non-Subscriber,Men,Men Footwear,27.21,7,7.62,207.58,16-07-21,12:23,Prepaid,190.44,5,9.52,9.5
2701,2702,Branch 1,Cochin,Subscriber,Women,Watches,25.9,2,2.07,56.45,17-07-21,19:11,Prepaid,51.79,5,2.59,4.2
2702,2703,Branch 2,Chennai,Subscriber,Unisex,Sunglasses,35.34,9,12.72,346.71,18-07-21,18:57,Prepaid,318.09,5,15.9,4.9
2703,2704,Branch 3,Bangalore,Subscriber,Unisex,Sunglasses,22.95,8,7.34,200.08,19-07-21,11:18,COD,183.56,5,9.18,9.1
2704,2705,Branch 1,Chennai,Non-Subscriber,Men,Men Footwear,31.7,8,10.14,276.42,20-07-21,12:40,Prepaid,253.6,5,12.68,6.2
2705,2706,Branch 2,Ahmedabad,Subscriber,Women,Bags,32.11,6,7.71,210.02,21-07-21,14:06,COD,192.68,5,9.63,8.8
2706,2707,Branch 3,Bhubaneswar,Subscriber,Women,Bags,38.97,3,4.68,127.43,22-07-21,20:48,COD,116.91,5,5.85,7.5
2707,2708,Branch 1,Delhi,Subscriber,Unisex,Sunglasses,21.62,1,0.86,23.57,23-07-21,20:13,COD,21.62,5,1.08,4.7
2708,2709,Branch 4,Delhi,Subscriber,Men,Watches,55.13,7,15.44,420.64,24-07-21,20:37,COD,385.91,5,19.3,9.0
2709,2710,Branch 3,Delhi,Subscriber,Men,Men Footwear,34.33,2,2.75,74.85,25-07-21,17:59,Prepaid,68.67,5,3.43,6.0
2710,2711,Branch 1,Chandigarh,Subscriber,Women,Bags,31.7,5,6.34,172.77,26-07-21,20:18,COD,158.5,5,7.93,9.0
2711,2712,Branch 2,Delhi,Subscriber,Women,Bags,31.7,3,3.8,103.66,27-07-21,15:52,COD,95.1,5,4.76,8.2
2712,2713,Branch 3,Cochin,Non-Subscriber,Men,Men Footwear,34.7,8,11.1,302.56,28-07-21,15:14,COD,277.57,5,13.88,7.1
2713,2714,Branch 1,Hyderabad,Subscriber,Men,Men Footwear,35.03,8,11.21,305.49,29-07-21,12:50,COD,280.26,5,14.01,5.9
2714,2715,Branch 4,Bangalore,Subscriber,Men,Watches,27.5,7,7.7,209.83,30-07-21,10:36,COD,192.5,5,9.63,8.4
2715,2716,Branch 3,Bangalore,Subscriber,Unisex,Sunglasses,33.09,4,5.29,144.27,31-07-21,18:33,Prepaid,132.36,5,6.62,6.5
2716,2717,Branch 1,Ahmedabad,Non-Subscriber,Men,Men Apparel,30.17,6,7.24,197.31,01-08-21,16:06,COD,181.02,5,9.05,4.4
2717,2718,Branch 2,Guwahati,Subscriber,Men,Men Apparel,36.28,2,2.9,79.1,02-08-21,12:47,Prepaid,72.57,5,3.63,8.0
2718,2719,Branch 3,Jamshedpur,Non-Subscriber,Men,Men Footwear,30.55,2,2.44,66.6,03-08-21,13:34,COD,61.1,5,3.05,7.1
2719,2720,Branch 1,Delhi,Subscriber,Women,Jewellery,63.86,5,12.77,348.06,04-08-21,15:04,Prepaid,319.32,5,15.97,6.0
2720,2721,Branch 2,Delhi,Non-Subscriber,Unisex,Sports Equipment,38.94,6,9.35,254.67,05-08-21,20:42,COD,233.65,5,11.68,7.0
2721,2722,Branch 3,Delhi,Subscriber,Unisex,Sunglasses,33.09,8,10.59,288.55,06-08-21,15:28,COD,264.72,5,13.24,5.0
2722,2723,Branch 1,Noida,Subscriber,Unisex,Furniture,38.22,2,3.06,83.33,07-08-21,13:45,Prepaid,76.45,5,3.82,7.8
2723,2724,Branch 2,Chennai,Subscriber,Men,Men Footwear,21.87,6,5.25,143.01,08-08-21,20:10,COD,131.2,5,6.56,7.3
2724,2725,Branch 4,Chennai,Subscriber,Men,Watches,28.03,3,3.36,91.67,09-08-21,18:53,COD,84.1,5,4.21,7.3
2725,2726,Branch 1,Erode,Subscriber,Men,Men Footwear,58.76,7,16.45,448.33,10-08-21,14:24,COD,411.31,5,20.57,6.5
2726,2727,Branch 4,Chennai,Subscriber,Men,Watches,26.67,2,2.13,58.15,11-08-21,11:42,COD,53.34,5,2.67,5.8
2727,2728,Branch 4,Nasik,Subscriber,Men,Watches,25.94,9,9.34,254.48,12-08-21,17:49,COD,233.47,5,11.67,8.8
2728,2729,Branch 1,Guwahati,Non-Subscriber,Men,Men Footwear,37.11,3,4.45,121.35,13-08-21,15:33,COD,111.33,5,5.57,6.7
2729,2730,Branch 2,Delhi,Subscriber,Men,Men Footwear,23.36,6,5.61,152.8,14-08-21,10:54,Prepaid,140.18,5,7.01,9.2
2730,2731,Branch 3,Delhi,Non-Subscriber,Men,Men Footwear,24.92,3,2.99,81.5,15-08-21,16:23,COD,74.77,5,3.74,4.3
2731,2732,Branch 1,Dehradun,Subscriber,Unisex,Sunglasses,33.09,2,2.65,72.14,16-08-21,19:33,Prepaid,66.18,5,3.31,4.7
2732,2733,Branch 4,Delhi,Subscriber,Men,Watches,30.06,1,1.2,32.77,17-08-21,11:39,COD,30.06,5,1.5,9.4
2733,2734,Branch 3,Delhi,Subscriber,Unisex,Watches,29.78,6,7.15,194.79,18-08-21,10:38,COD,178.7,5,8.94,8.8
2734,2735,Branch 1,Hubli,Non-Subscriber,Women,Women Apparel,49.35,1,1.97,53.79,19-08-21,20:03,COD,49.35,5,2.47,6.3
2735,2736,Branch 4,Bangalore,Subscriber,Men,Watches,55.13,9,19.85,540.82,20-08-21,12:39,Prepaid,496.16,5,24.81,5.9
2736,2737,Branch 3,Bangalore,Subscriber,Women,Watches,26.1,6,6.26,170.7,21-08-21,15:59,COD,156.61,5,7.83,8.0
2737,2738,Branch 1,Trivandrum,Subscriber,Men,Men Footwear,33.21,9,11.96,325.8,22-08-21,14:26,COD,298.9,5,14.95,8.9
2738,2739,Branch 4,Nagpur,Subscriber,Men,Sunglasses,32.96,7,9.23,251.5,23-08-21,18:22,COD,230.74,5,11.54,5.9
2739,2740,Branch 3,Kolkata,Subscriber,Men,Men Footwear,33.09,8,10.59,288.55,24-08-21,11:32,COD,264.72,5,13.24,9.7
2740,2741,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,33.66,6,8.08,220.14,25-08-21,12:41,Prepaid,201.96,5,10.1,8.4
2741,2742,Branch 2,Delhi,Subscriber,Unisex,Sunglasses,21.62,1,0.86,23.57,26-08-21,15:20,COD,21.62,5,1.08,8.7
2742,2743,Branch 4,Delhi,Subscriber,Men,Watches,26.67,1,1.07,29.07,27-08-21,14:33,COD,26.67,5,1.33,8.7
